Exposure	Outcome	famr_none	famr_gfa	susie.ss	mrash.ss	susie.ss_gfa	mrash.ss_gfa	ivw	robust	ivw_gfa	robust_gfa	ivw.univar
Phospholipids in medium HDL	Asthma	0.00369126123363639	0.00110068220796566	0.0104587444609345	6.96493113553354e-05	0.0101131322929258	1.62936869928521e-05	0.0516597089213628	0.143580509297055	0.0438656855624698	0.207523891875062	0.2339146504933
Total cholesterol in medium LDL	Asthma	0.00703293929290127	0.00224508102486676	0.0123250597013341	0.000108983729559253	0.0117075140348802	2.55722057179719e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0110282274707083	0.2339146504933
Cholesterol esters in medium LDL	Asthma	0.00614285955281857	0.00178934850241574	0.0116587933984449	9.16273944396861e-05	0.0111415527926098	2.15086647953333e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0242553632021029	0.2339146504933
Total lipids in medium LDL	Asthma	0.0062089060825461	0.00189523146109472	0.0120991237983651	0.000102284902148031	0.0115159731083445	2.40096615004015e-05	0.357171020696145	0.414083023926218	0.398477944184781	0.45712510346773	0.2339146504933
Concentration of medium LDL particles	Asthma	0.00605780157779756	0.00191799479711929	0.0123012455571981	0.000107266185561894	0.0116873432608567	2.51793730949856e-05	0.0516597089213628	0.133048772446087	0.0438656855624698	0.106981134167043	0.2339146504933
Phospholipids in medium LDL	Asthma	0.0050958486751046	0.00198485052871633	0.0114923772004085	8.96818111175701e-05	0.0109996497213641	2.10458822698101e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0110282274707083	0.2339146504933
Cholesterol esters in medium VLDL	Asthma	0.00414394022020537	0.00156274218425623	0.0114342575640269	9.01530617551938e-05	0.0109500387712512	2.11434963344193e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.210990330267515
Free cholesterol in medium VLDL	Asthma	0.00697420405922122	0.00368465236872018	0.0146647665743033	0.000168475615604846	0.0136699696269288	3.94331927447977e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Total lipids in medium VLDL	Asthma	0.00773473848173989	0.00183579501349962	0.0113151504212979	8.86811605286253e-05	0.010848283245826	2.07764602748739e-05	0.015530236407616	0.0231966829232728	0.00254014558327076	0.00947664605074372	0.212215057789046
Concentration of medium VLDL particles	Asthma	0.00462871116205055	0.00182339610084292	0.0114089797728991	9.13859565149222e-05	0.0109284531126593	2.14006355967467e-05	0.0516597089213628	0.133048772446087	0.0438656855624698	0.112451226519027	0.212215057789046
Phospholipids in medium VLDL	Asthma	0.00630813129151575	0.00326529548046706	0.0139633078080836	0.000151315564402288	0.0130854408853673	3.54242071324284e-05	0.0516597089213628	0.0530748801010889	0.0268365106827436	0.0461919639193922	0.2339146504933
Triglycerides in medium VLDL	Asthma	0.0112650953585519	0.00282567537751288	0.0127782521648384	0.000123489603084725	0.0120905767357541	2.88938845379727e-05	0.0493682102467494	0.0231966829232728	0.00254014558327076	0.0242553632021029	0.2339146504933
Total lipids in small HDL	Asthma	0.0133851720264907	0.000943534360402065	0.0124938693571711	0.000117008426536502	0.0118503765980555	2.73055548504209e-05	0.0493682102467494	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Concentration of small HDL particles	Asthma	0.00681577439251557	0.000943528160094687	0.013692482205416	0.000145393682594253	0.0128589160501668	3.39173475849552e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0320138565521072	0.2339146504933
Triglycerides in small HDL	Asthma	0.00395292501064437	0.00161879314824043	0.011396045244681	9.10735285756248e-05	0.010917405826834	2.1341668566377e-05	0.0265416190643378	0.0231966829232728	0.00254014558327076	0.0242553632021029	0.206815967934926
Total cholesterol in small LDL	Asthma	0.00569469141744061	0.00171871253473943	0.0118258541907519	9.70423679775845e-05	0.0112837848191251	2.27721320019691e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.00947664605074372	0.2339146504933
Total lipids in small LDL	Asthma	0.00518243291831444	0.00151480604828447	0.0115204483863038	8.90770877262081e-05	0.0110236015518124	2.09071478446399e-05	0.937238669146328	0.864989982491633	0.895025921913792	0.860030533182806	0.2339146504933
Concentration of small LDL particles	Asthma	0.00558204519119421	0.00161723756826548	0.0118937798869876	9.83501035777268e-05	0.0113415528872015	2.30834252139545e-05	0.708623192428396	0.497663693692995	0.658071401440449	0.481393661704548	0.2339146504933
Total cholesterol in small VLDL	Asthma	0.00336036439015985	0.00241961401295854	0.0124811490526672	0.000115027230772391	0.0118396188073362	2.69781117957502e-05	0.0516597089213628	0.0231966829232728	0.0243923095320786	0.0242553632021029	0.2339146504933
Free cholesterol in small VLDL	Asthma	0.00383004352677563	0.0028422414729119	0.0130410172061919	0.000128463877265839	0.0123120028640105	3.01207801575165e-05	0.0516597089213628	0.0231966829232728	0.0438656855624698	0.0385517386394257	0.0551923979666601
Total lipids in small VLDL	Asthma	0.004144297646136	0.00143506638666402	0.0106329876197284	6.92809300824049e-05	0.0102632176499349	1.62536218490938e-05	0.0516597089213628	0.698131819065392	0.0438656855624698	0.567957284477912	0.10745578940344
Concentration of small VLDL particles	Asthma	0.00382738263689231	0.00155030191563588	0.010913785222856	7.70442159357954e-05	0.0105045257670769	1.80702198193661e-05	0.146187722067285	0.698131819065392	0.0438656855624698	0.567957284477912	0.123615007661257
Triglycerides in small VLDL	Asthma	0.00545890040471253	0.00194086599668475	0.0116926676278227	9.73134205668469e-05	0.0111704103540261	2.28039259487778e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Serum total cholesterol	Asthma	0.0058673490095521	0.00154498780535428	0.0121442705091316	0.000104844762797041	0.0115542777607706	2.46071444446327e-05	0.0516597089213628	0.133048772446087	0.0438656855624698	0.112451226519027	0.2339146504933
Serum total triglycerides	Asthma	0.00375018900730639	0.00179863639689914	0.0126909045113927	0.000120764060361434	0.0120168619658878	2.82987997132222e-05	0.0516597089213628	0.032881202974352	0.0268365106827436	0.0385517386394257	0.206815967934926
Mean diameter for VLDL particles	Asthma	0.00336962249799277	0.000945709897178681	0.0103171981828992	6.13829003160982e-05	0.00999101108716094	1.43590660922621e-05	0.146187722067285	0.292055169353524	0.0438656855624698	0.207523891875062	0.206815967934926
Total cholesterol in very large HDL	Asthma	0.00542040826657042	0.000941867516725536	0.0110470485722667	8.19325453276232e-05	0.0106188114800079	1.91725741616189e-05	0.0516597089213628	0.0231966829232728	0.0438656855624698	0.0242553632021029	0.2339146504933
Cholesterol esters in very large HDL	Asthma	0.0068211115338227	0.000962034630281994	0.0108983550342198	7.70851526533667e-05	0.0104912832056	1.80441290626998e-05	0.0493682102467494	0.0530748801010889	0.0121376836085122	0.0630175843510481	0.2339146504933
Free cholesterol in very large HDL	Asthma	0.00714205015778679	0.00094755912132749	0.0108956510497895	7.70084808309202e-05	0.0104889623714673	1.80197282602101e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.212215057789046
Total lipids in very large HDL	Asthma	0.0108381901897854	0.000977719906591124	0.0108897352404811	7.49400734700867e-05	0.0104838846051782	1.75417354568719e-05	0.0516597089213628	0.200511554319265	0.0438656855624698	0.190769085696681	0.2339146504933
Concentration of very large HDL particles	Asthma	0.0094071285201982	0.00098760149893351	0.0106455369628525	6.90732201279465e-05	0.0102740167575577	1.61680862805769e-05	0.0493682102467494	0.0231966829232728	0.00254014558327076	0.00947664605074372	0.2339146504933
Phospholipids in very large HDL	Asthma	0.00708511328797634	0.00095986389056979	0.0110940488223686	7.94598581359551e-05	0.0106590828333183	1.85911595156352e-05	0.0516597089213628	0.032881202974352	0.0268365106827436	0.0385517386394257	0.212215057789046
Triglycerides in very large HDL	Asthma	0.00303394168238602	0.0013396481922997	0.0167157001218847	0.000230050426023642	0.0153622229767127	5.38845363393659e-05	0.0516597089213628	0.032881202974352	0.0438656855624698	0.106981134167043	0.212215057789046
Total lipids in very large VLDL	Asthma	0.00414756560272245	0.00111498463753479	0.0103857337114347	6.56355139889708e-05	0.0100501636860179	1.53744731113958e-05	0.0516597089213628	0.0231966829232728	0.0121376836085122	0.0242553632021029	0.2339146504933
Concentration of very large VLDL particles	Asthma	0.004156270674739	0.00194208364340676	0.0117602870725763	9.98505948428541e-05	0.0112279884995106	2.33728709128078e-05	0.146187722067285	0.292055169353524	0.0438656855624698	0.207523891875062	0.2339146504933
Phospholipids in very large VLDL	Asthma	0.00361236584507996	0.00134265609541961	0.011267161434755	8.93651592751565e-05	0.0108072525707896	2.09230472936195e-05	0.015530236407616	0.0231966829232728	0.00254014558327076	0.00202120636004532	0.2339146504933
Triglycerides in very large VLDL	Asthma	0.00429039853210889	0.0013362150270344	0.0112424950169099	8.87759725807236e-05	0.0107861553688998	2.07795423592394e-05	0.0516597089213628	0.0231966829232728	0.0243923095320786	0.00947664605074372	0.2339146504933
Total lipids in very small VLDL	Asthma	0.00304383211303816	0.00211826378820046	0.0154810907335904	0.000191857802582907	0.0143464190853336	4.50058271338483e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0476452731713688	0.126351916293105
Concentration of very small VLDL particles	Asthma	0.00394289533680092	0.00229730844856235	0.0155691424280089	0.000194277120402875	0.0144191488966351	4.5569763721276e-05	0.0516597089213628	0.0231966829232728	0.0268365106827436	0.0242553632021029	0.200892266462101
Phospholipids in very small VLDL	Asthma	0.00298260498503566	0.00235662494038869	0.0166277501369526	0.000226546602466793	0.0152901361744577	5.31486177554052e-05	0.146187722067285	0.698131819065392	0.203705395252278	0.596028238845966	0.10745578940344
Triglycerides in very small VLDL	Asthma	0.00442726926229453	0.0017778672522667	0.0127323918094205	0.000120340734129143	0.0120518809219091	2.82270490853387e-05	0.708623192428396	0.864989982491633	0.76069000667436	0.860030533182806	0.209557275778094
Total lipids in chylomicrons and largest VLDL particles	Asthma	0.00305308268735371	0.000992752314736611	0.0102254236077768	6.02696465632491e-05	0.00991173421509906	1.41179576589323e-05	0.0516597089213628	0.0231966829232728	0.0243923095320786	0.0110282274707083	0.2339146504933
Concentration of chylomicrons and largest VLDL particles	Asthma	0.00287658552022807	0.000941052207987902	0.0101236126725504	5.43134883921326e-05	0.00982369739063038	1.27258419970744e-05	0.146187722067285	0.292055169353524	0.0438656855624698	0.112451226519027	0.2339146504933
Phospholipids in chylomicrons and largest VLDL particles	Asthma	0.00400397606107539	0.000941703445427433	0.0100994463427589	5.30441288679739e-05	0.00980278648657762	1.24021906763305e-05	0.0516597089213628	0.032881202974352	0.0268365106827436	0.0476452731713688	0.2339146504933
Triglycerides in chylomicrons and largest VLDL particles	Asthma	0.00283169680722928	0.000966706735989531	0.0105060872886146	7.06619086560112e-05	0.0101539379478731	1.65470098733023e-05	0.0516597089213628	0.032881202974352	0.0438656855624698	0.0385517386394257	0.2339146504933
Apolipoprotein A-I	Type 2 Diabetes	0.0014367679658398	2.92406944133461e-05	0	6.81976772864967e-06	0	5.40489800426869e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.010966046550235	0.0507528365268831
Apolipoprotein B	Type 2 Diabetes	0.00200596924434437	2.96578671205028e-05	0	5.13065126783729e-06	0	4.07687272796498e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Free cholesterol to esterified cholesterol ratio	Type 2 Diabetes	0.00927350399858939	3.35672274143217e-05	0	3.53657576157573e-06	0	2.82026347986353e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Free cholesterol	Type 2 Diabetes	0.0159239916501163	2.93634231222084e-05	0	6.01207549721927e-06	0	4.77845212154548e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Mean diameter for HDL particles	Type 2 Diabetes	0.00141538802989072	3.31359453490387e-05	0	6.35743774890507e-06	0	5.04415483781884e-06	0.0348614198168159	0.340905378460708	0.0654087795937595	0.271176655411624	0.0507528365268831
Total cholesterol in IDL	Type 2 Diabetes	0.00599444916501479	3.08431071294191e-05	0	4.48652130591309e-06	0	3.57074718482231e-06	0.804793084757794	0.937126838351057	0.920809825532652	0.97333395401527	0.0507528365268831
Free cholesterol in IDL	Type 2 Diabetes	0.00593522421249126	3.03602846762896e-05	0	3.92666229653837e-06	0	3.12731683516088e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Total lipids in IDL	Type 2 Diabetes	0.0062341485297307	3.01145959382687e-05	0	4.28816171416102e-06	0	3.41378349089094e-06	0.937179142066756	0.937126838351057	0.961082544138209	0.97333395401527	0.0507528365268831
Concentration of IDL particles	Type 2 Diabetes	0.00729664244667849	2.99295019965395e-05	0	4.18761374698651e-06	0	3.33407271135844e-06	0.903693020191588	0.937126838351057	0.961082544138209	0.973097508218077	0.0507528365268831
Phospholipids in IDL	Type 2 Diabetes	0.00558306854522794	3.01764083502354e-05	0	3.72646735369297e-06	0	2.96872711780249e-06	0.0348614198168159	0.0687527127230132	0.0654087795937595	0.010966046550235	0.0507528365268831
Triglycerides in IDL	Type 2 Diabetes	0.00283735922915096	3.16164432055954e-05	0	6.34592335091444e-06	0	5.0346825442027e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.0725518124213669	0.0507528365268831
Total cholesterol in large HDL	Type 2 Diabetes	0.00156905293764986	2.93257517149925e-05	0	4.21057187283136e-06	0	3.34971774207382e-06	0.0348614198168159	0.00871525331784873	0.0160130175876498	0.010966046550235	0.0507528365268831
Cholesterol esters in large HDL	Type 2 Diabetes	0.00152910381987326	2.96644343605879e-05	0	4.6113113671975e-06	0	3.66685516162146e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.126960171022212	0.0507528365268831
Free cholesterol in large HDL	Type 2 Diabetes	0.00148947944087074	2.9380113724442e-05	0	4.01062706290034e-06	0	3.19152795857924e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Total lipids in large HDL	Type 2 Diabetes	0.00153028617641204	2.95183993289649e-05	0	4.07723098516666e-06	0	3.24486969449644e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Concentration of large HDL particles	Type 2 Diabetes	0.00149782456024183	2.95238733508674e-05	0	3.99492893987663e-06	0	3.17975564023687e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Phospholipids in large HDL	Type 2 Diabetes	0.00150403896236861	2.92294798752701e-05	0	3.42726757363021e-06	0	2.73058700583917e-06	0.0348614198168159	0.026869515187706	0.0654087795937595	0.0725518124213669	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	3.40821805318026e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	3.40821805318026e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	3.40821805318026e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	3.40821805318026e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	4.40938654671097e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	4.40938654671097e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	4.40938654671097e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.0063672119153686	4.40938654671097e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Free cholesterol in large LDL	Type 2 Diabetes	0.00761008405466146	3.34896840553656e-05	0	3.53246513373762e-06	0	2.81551001135583e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.126960171022212	0.0507528365268831
Total lipids in large LDL	Type 2 Diabetes	0.00751007179089214	3.24644823760378e-05	0	3.71839765167525e-06	0	2.96310185166071e-06	0.0348614198168159	0.355599418143464	0.163981662056687	0.461417674552892	0.0507528365268831
Concentration of large LDL particles	Type 2 Diabetes	0.0072433778708807	3.1399171946167e-05	0	3.89743052042757e-06	0	3.10485454313447e-06	0.120411387842855	0.54667529256758	0.315705525186987	0.62219046160578	0.0507528365268831
Total cholesterol in large VLDL	Type 2 Diabetes	0.00141448637866992	3.07097833167624e-05	0	4.74314034359935e-06	0	3.76678917302087e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.126960171022212	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	3.40821805318026e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	3.40821805318026e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	3.40821805318026e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	3.40821805318026e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	4.40938654671097e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	4.40938654671097e-05	0	3.57565755881861e-06	0	2.84988054743973e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	4.40938654671097e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Cholesterol esters in large VLDL	Type 2 Diabetes	0.00163661444655316	4.40938654671097e-05	0	1.17316686106816e-05	0	9.23554028520179e-06	0.0348614198168159	0.162021761133106	0.0654087795937595	0.193941562412171	0.0507528365268831
Free cholesterol in large VLDL	Type 2 Diabetes	0.00143916255868248	3.28862690850418e-05	0	5.84911108481023e-06	0	4.63573259201766e-06	0.0348614198168159	0.00871525331784873	0.0483884370330711	0.010966046550235	0.0507528365268831
Total lipids in large VLDL	Type 2 Diabetes	0.00188031883377648	4.27306572469144e-05	0	6.20227450065514e-06	0	4.91324602480692e-06	0.0348614198168159	0.0941065848511932	0.163981662056687	0.126960171022212	0.0360756556424442
Concentration of large VLDL particles	Type 2 Diabetes	0.00165285735422749	3.37367386881171e-05	0	5.35444596527768e-06	0	4.24817055988402e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Phospholipids in large VLDL	Type 2 Diabetes	0.00170315568754864	4.38531407475073e-05	0	5.63215359628e-06	0	4.46532744025063e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.00202636287090385	0.0507528365268831
Triglycerides in large VLDL	Type 2 Diabetes	0.00184144140920151	4.70855887979571e-05	0	6.41517451138718e-06	0	5.07922292580787e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.028208717022266
Total cholesterol in LDL	Type 2 Diabetes	0.0069520329606465	3.99426072212883e-05	0	3.10414630777522e-06	0	2.47589544088989e-06	0.391866623257776	0.638278283202685	0.588321963800944	0.722377984349208	0.0507528365268831
Mean diameter for LDL particles	Type 2 Diabetes	0.00144938472272493	3.04079143553793e-05	0	3.46287379804355e-06	0	2.75752308565025e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Total cholesterol in medium HDL	Type 2 Diabetes	0.0014914351252161	3.91692388356235e-05	0	7.13324296341966e-06	0	5.64154602034073e-06	0.0348614198168159	0.00871525331784873	0.0483884370330711	0.010966046550235	0.0507528365268831
Cholesterol esters in medium HDL	Type 2 Diabetes	0.0017796947126022	4.32600127421301e-05	0	7.35854657718527e-06	0	5.81990947634559e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Free cholesterol in medium HDL	Type 2 Diabetes	0.00223257488899276	3.78234294720059e-05	0	5.5729415332495e-06	0	4.41850774712815e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.00440588075949744	0.0507528365268831
Total lipids in medium HDL	Type 2 Diabetes	0.00155914667320112	3.85293727673819e-05	0	6.79786130619586e-06	0	5.37960735369492e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Concentration of medium HDL particles	Type 2 Diabetes	0.00183138460826826	3.66845088916046e-05	0	6.44610383793154e-06	0	5.10367591344263e-06	0.0053223579135484	0.00871525331784873	0.0483884370330711	0.010966046550235	0.0507528365268831
Phospholipids in medium HDL	Type 2 Diabetes	0.00167004359680811	3.31299272227081e-05	0	5.31861538699552e-06	0	4.2181761068516e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Total cholesterol in medium LDL	Type 2 Diabetes	0.00546164103805435	3.87623632260858e-05	0	3.22597033841632e-06	0	2.57231258571355e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.126960171022212	0.0507528365268831
Cholesterol esters in medium LDL	Type 2 Diabetes	0.00598920538303604	3.54229637955505e-05	0	3.2980324984333e-06	0	2.62970385811467e-06	0.0348614198168159	0.280317973526735	0.0654087795937595	0.271176655411624	0.0507528365268831
Total lipids in medium LDL	Type 2 Diabetes	0.00488737771226566	3.4031622353381e-05	0	3.40938404774782e-06	0	2.71798192297279e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.126960171022212	0.0507528365268831
Concentration of medium LDL particles	Type 2 Diabetes	0.00461624366086033	3.27869297059857e-05	0	3.562918192479e-06	0	2.83960748515e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Phospholipids in medium LDL	Type 2 Diabetes	0.00444450689706255	3.64975578109883e-05	0	3.39507592128641e-06	0	2.70589469819615e-06	0.120411387842855	0.454921896248565	0.19282460275276	0.479805020657792	0.0507528365268831
Cholesterol esters in medium VLDL	Type 2 Diabetes	0.00140099687771278	4.05850261683272e-05	0	1.10280050188427e-05	0	8.69419205451472e-06	0.0348614198168159	0.355599418143464	0.163981662056687	0.461417674552892	0.0507528365268831
Free cholesterol in medium VLDL	Type 2 Diabetes	0.00143177502306613	4.11571262594057e-05	0	7.83447845587038e-06	0	6.19372645604965e-06	0.0348614198168159	0.0818401890438172	0.0483884370330711	0.010966046550235	0.0507528365268831
Total lipids in medium VLDL	Type 2 Diabetes	0.00170610501365742	4.10722655523887e-05	0	6.85407354894529e-06	0	5.42607255560323e-06	0.0348614198168159	0.00871525331784873	0.0160130175876498	0.00440588075949744	0.0507528365268831
Concentration of medium VLDL particles	Type 2 Diabetes	0.00176313476298795	3.54570693145151e-05	0	6.53133225858582e-06	0	5.17232319319216e-06	0.0348614198168159	0.00871525331784873	0.00933046566272433	0.010966046550235	0.028208717022266
Phospholipids in medium VLDL	Type 2 Diabetes	0.00141268432837283	4.14674556965533e-05	0	6.8642649888595e-06	0	5.43421563059532e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Triglycerides in medium VLDL	Type 2 Diabetes	0.00183624358534995	5.24491540719874e-05	0	7.25509834631488e-06	0	5.73841399953423e-06	0.120411387842855	0.243569536508521	0.163981662056687	0.193941562412171	0.0507528365268831
Total lipids in small HDL	Type 2 Diabetes	0.00171049111090738	8.93210881055539e-05	0	1.28781394865829e-05	0	1.01332621874617e-05	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.193941562412171	0.0507528365268831
Concentration of small HDL particles	Type 2 Diabetes	0.00167259473285264	7.75396584242749e-05	0	1.27897339862182e-05	0	1.00599350005837e-05	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Triglycerides in small HDL	Type 2 Diabetes	0.00170828069839868	3.45014033099611e-05	0	3.78892436603273e-06	0	3.01530951218876e-06	0.0348614198168159	0.355599418143464	0.0654087795937595	0.193941562412171	0.0507528365268831
Total cholesterol in small LDL	Type 2 Diabetes	0.00564648792158118	3.54871370428222e-05	0	3.45231540377355e-06	0	2.75144401951088e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.126960171022212	0.0507528365268831
Total lipids in small LDL	Type 2 Diabetes	0.00496906347678272	3.33594429393624e-05	0	3.60489780582007e-06	0	2.87235279472497e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Concentration of small LDL particles	Type 2 Diabetes	0.00431969981557345	3.19746267889442e-05	0	3.93612431426327e-06	0	3.13432206755504e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.193941562412171	0.0507528365268831
Total cholesterol in small VLDL	Type 2 Diabetes	0.00161897529446198	3.2263494729956e-05	0	1.03726057286702e-05	0	8.18525692325434e-06	0.120411387842855	0.162021761133106	0.163981662056687	0.193941562412171	0.0507528365268831
Free cholesterol in small VLDL	Type 2 Diabetes	0.00140014606952932	3.53657449829736e-05	0	1.15465310812635e-05	0	9.10112152596732e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Total lipids in small VLDL	Type 2 Diabetes	0.00144587007983266	3.48224181557777e-05	0	9.32662262809192e-06	0	7.36849072535684e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.010966046550235	0.0507528365268831
Concentration of small VLDL particles	Type 2 Diabetes	0.00160022908673763	3.61811008326995e-05	0	9.23818204157101e-06	0	7.29821800449226e-06	0.0348614198168159	0.115093582467048	0.0654087795937595	0.193941562412171	0.0507528365268831
Triglycerides in small VLDL	Type 2 Diabetes	0.00176183939892405	4.80370710215228e-05	0	1.05745050008599e-05	0	8.33667668365123e-06	0.0348614198168159	0.355599418143464	0.0654087795937595	0.368665312441674	0.0507528365268831
Serum total cholesterol	Type 2 Diabetes	0.00459451460361726	2.99820999408729e-05	0	5.08962513667832e-06	0	4.04533003872665e-06	0.0053223579135484	0.00871525331784873	0.0183334874678908	0.00440588075949744	0.0507528365268831
Serum total triglycerides	Type 2 Diabetes	0.00152614320391442	4.93031226249663e-05	0	9.54726243407311e-06	0	7.53404418496473e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Mean diameter for VLDL particles	Type 2 Diabetes	0.00176213310429729	3.17855701823522e-05	0	4.52318345822711e-06	0	3.59507512248669e-06	0.0348614198168159	0.115093582467048	0.163981662056687	0.193941562412171	0.0507528365268831
